monotonic_s,ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,mx_gauss,my_gauss,mz_gauss,roll_deg,pitch_deg,yaw_deg
26732.626360,0.01077,0.13878,-10.08694,-12.8975,8.8025,3.0625,-0.82476,-0.22446,1.11418,172.899,-4.730,-107.174
26732.626360,0.01795,0.12921,-10.08455,-13.0025,8.8550,2.9925,-0.82476,-0.22446,1.11418,172.898,-4.730,-107.203
26732.626360,0.01675,0.12562,-10.08335,-12.9500,8.8900,2.9750,-0.82476,-0.22446,1.11418,172.898,-4.730,-107.232
26732.751797,0.02034,0.11964,-10.08096,-12.8625,8.9600,3.0275,-0.82476,-0.22446,1.11418,172.900,-4.731,-107.262
26732.751797,0.00837,0.12682,-10.07737,-12.8100,8.9775,3.1150,-0.82476,-0.22446,1.11418,172.902,-4.732,-107.292
26732.751797,0.00837,0.13161,-10.08216,-12.9675,8.9250,3.0800,-0.82476,-0.22446,1.11418,172.901,-4.731,-107.322
26732.751797,0.00718,0.12921,-10.08575,-12.9675,8.8725,3.0625,-0.82476,-0.22446,1.11418,172.901,-4.730,-107.352
26732.751797,0.00598,0.13519,-10.08814,-12.8625,8.9775,3.0625,-0.82476,-0.22446,1.11418,172.901,-4.730,-107.382
26732.751797,0.00837,0.12921,-10.08934,-12.8975,8.8375,3.1150,-0.81867,-0.22968,1.11563,172.901,-4.729,-107.412
26732.751797,0.00718,0.12921,-10.09412,-12.9150,8.7500,3.0800,-0.81867,-0.22968,1.11563,172.901,-4.727,-107.443
26732.751797,0.00718,0.13161,-10.08096,-12.8450,8.8200,3.0625,-0.81867,-0.22968,1.11563,172.902,-4.725,-107.473
26732.751797,0.01914,0.13041,-10.08814,-12.8100,8.9600,3.1675,-0.81867,-0.22968,1.11563,172.903,-4.727,-107.504
26732.751797,0.01077,0.13280,-10.08455,-12.9675,8.9775,3.1150,-0.81867,-0.22968,1.11563,172.902,-4.728,-107.534
26732.825123,0.00837,0.12443,-10.09173,-12.9500,9.0300,3.0975,-0.81867,-0.22968,1.11563,172.903,-4.728,-107.564
26732.825123,0.00957,0.13161,-10.07857,-13.1250,8.9600,3.1150,-0.81867,-0.22968,1.11563,172.900,-4.729,-107.594
26732.825123,0.01675,0.12921,-10.09532,-12.8975,8.9250,3.1150,-0.81867,-0.22968,1.11563,172.901,-4.729,-107.625
26732.825123,0.00957,0.12802,-10.08934,-12.8100,8.8550,3.1150,-0.81867,-0.22968,1.11563,172.902,-4.728,-107.655
26732.825123,0.01077,0.12682,-10.08575,-13.0200,8.9425,3.1325,-0.81867,-0.22968,1.11563,172.902,-4.729,-107.686
26732.825123,0.01196,0.12682,-10.08814,-13.0200,8.9250,3.0450,-0.82360,-0.22417,1.10867,172.901,-4.729,-107.716
26732.825123,0.01196,0.13759,-10.07498,-12.9500,8.9250,3.0625,-0.82360,-0.22417,1.10867,172.900,-4.729,-107.746
26732.825123,0.01196,0.13639,-10.09053,-12.8625,8.8900,3.0800,-0.82360,-0.22417,1.10867,172.900,-4.728,-107.776
26732.825123,0.00479,0.13041,-10.08335,-12.9500,8.9600,3.0975,-0.82360,-0.22417,1.10867,172.900,-4.728,-107.806
26732.825123,0.00957,0.12802,-10.09771,-13.0200,8.8900,3.0450,-0.82360,-0.22417,1.10867,172.899,-4.728,-107.836
26732.928730,0.00718,0.13041,-10.07019,-12.8275,8.8900,3.0100,-0.82360,-0.22417,1.10867,172.900,-4.727,-107.865
26732.928730,0.01077,0.12802,-10.08694,-12.9850,8.9775,3.0450,-0.82360,-0.22417,1.10867,172.899,-4.727,-107.895
26732.928730,0.01555,0.12323,-10.08694,-13.0375,9.0300,3.1150,-0.82360,-0.22417,1.10867,172.899,-4.729,-107.925
26732.928730,0.01077,0.12682,-10.07259,-12.9675,8.9775,3.0975,-0.82360,-0.22417,1.10867,172.899,-4.729,-107.955
26732.928730,0.00718,0.12443,-10.08694,-13.0200,8.9775,3.0975,-0.82360,-0.22417,1.10867,172.899,-4.729,-107.985
26732.928730,0.01196,0.13400,-10.08096,-12.9325,8.9775,3.0800,-0.81809,-0.22127,1.11476,172.898,-4.730,-108.015
26732.928730,0.01077,0.12562,-10.08575,-13.0025,8.9075,3.0450,-0.81809,-0.22127,1.11476,172.898,-4.730,-108.045
26732.928730,0.00718,0.12682,-10.08335,-13.0025,8.9075,3.0625,-0.81809,-0.22127,1.11476,172.898,-4.729,-108.075
26732.928730,0.00598,0.12921,-10.08096,-12.9850,8.8900,3.0975,-0.81809,-0.22127,1.11476,172.897,-4.728,-108.106
26732.928730,0.00598,0.12323,-10.09053,-13.0200,8.8900,3.1150,-0.81809,-0.22127,1.11476,172.897,-4.727,-108.136
26733.026149,0.01077,0.12682,-10.07857,-13.0375,8.9075,3.0275,-0.81809,-0.22127,1.11476,172.897,-4.727,-108.166
26733.026149,0.00837,0.12682,-10.10369,-13.0725,9.0300,3.0975,-0.81809,-0.22127,1.11476,172.896,-4.728,-108.196
26733.026149,0.01196,0.13161,-10.07259,-12.8450,8.8900,3.0800,-0.81809,-0.22127,1.11476,172.897,-4.727,-108.226
26733.026149,0.00718,0.12323,-10.08335,-13.0375,8.9250,3.1150,-0.81809,-0.22127,1.11476,172.896,-4.727,-108.256
26733.026149,0.01914,0.12203,-10.08575,-13.0025,8.9425,3.0975,-0.81809,-0.22127,1.11476,172.897,-4.728,-108.287
26733.026149,0.00837,0.12203,-10.08934,-12.8450,9.0125,3.1500,-0.81780,-0.22504,1.11563,172.899,-4.729,-108.317
26733.026149,0.01316,0.12443,-10.08455,-12.9850,8.9600,3.0450,-0.81780,-0.22504,1.11563,172.899,-4.729,-108.347
26733.026149,0.00837,0.13161,-10.07737,-12.9325,8.9250,3.0450,-0.81780,-0.22504,1.11563,172.899,-4.729,-108.377
26733.026149,0.01077,0.13759,-10.08335,-12.9150,9.0300,3.1325,-0.81780,-0.22504,1.11563,172.898,-4.730,-108.407
26733.026149,0.01077,0.13161,-10.07977,-12.8450,9.1700,3.1850,-0.81780,-0.22504,1.11563,172.899,-4.732,-108.438
26733.124475,0.01196,0.12921,-10.07977,-13.0200,8.9775,3.1675,-0.81780,-0.22504,1.11563,172.898,-4.733,-108.469
26733.124475,0.00837,0.13041,-10.08096,-12.9325,8.8900,3.0975,-0.81780,-0.22504,1.11563,172.898,-4.732,-108.499
26733.124475,0.00837,0.12682,-10.07737,-12.7575,8.9950,3.0800,-0.81780,-0.22504,1.11563,172.900,-4.732,-108.529
26733.124475,0.01316,0.13041,-10.08216,-12.7925,8.8725,3.0450,-0.81780,-0.22504,1.11563,172.902,-4.732,-108.559
26733.124475,0.00837,0.12921,-10.08455,-12.8625,8.8900,3.1150,-0.81780,-0.22504,1.11563,172.902,-4.731,-108.590
26733.124475,0.00718,0.13161,-10.08455,-13.0025,8.9075,3.1850,-0.81664,-0.22533,1.11534,172.902,-4.730,-108.621
26733.124475,0.00598,0.13639,-10.07498,-12.9675,8.9250,3.2025,-0.81664,-0.22533,1.11534,172.901,-4.730,-108.652
26733.124475,0.01436,0.12443,-10.07737,-12.9500,9.0300,3.1325,-0.81664,-0.22533,1.11534,172.901,-4.731,-108.683
26733.124475,0.01196,0.11725,-10.08934,-12.9150,8.9600,3.0975,-0.81664,-0.22533,1.11534,172.903,-4.732,-108.713
26733.124475,0.00837,0.11964,-10.09651,-12.9325,8.9250,3.0450,-0.81664,-0.22533,1.11534,172.904,-4.731,-108.743
26733.227049,0.01196,0.12921,-10.08575,-12.9850,8.9775,3.0975,-0.81664,-0.22533,1.11534,172.904,-4.732,-108.773
26733.227049,0.00598,0.13161,-10.07857,-12.9675,8.9775,3.0975,-0.81664,-0.22533,1.11534,172.903,-4.732,-108.803
26733.227049,0.00718,0.12562,-10.09412,-12.8100,8.9250,3.1850,-0.81664,-0.22533,1.11534,172.905,-4.731,-108.834
26733.227049,0.00718,0.13041,-10.09412,-12.8625,8.9775,3.1150,-0.81664,-0.22533,1.11534,172.906,-4.731,-108.865
26733.227049,0.01196,0.11964,-10.08335,-13.0200,8.9950,3.0975,-0.81664,-0.22533,1.11534,172.906,-4.732,-108.895
26733.227049,0.00598,0.12203,-10.08575,-13.0375,9.0475,3.0975,-0.81403,-0.22040,1.12114,172.906,-4.732,-108.925
26733.227049,0.00957,0.11844,-10.07737,-12.8100,8.9600,2.9750,-0.81403,-0.22040,1.12114,172.908,-4.732,-108.954
26733.227049,0.01077,0.12921,-10.08694,-12.8100,8.8550,2.9925,-0.81403,-0.22040,1.12114,172.909,-4.731,-108.984
26733.227049,0.01555,0.13161,-10.08096,-12.7925,8.9250,3.1150,-0.81403,-0.22040,1.12114,172.910,-4.732,-109.014
26733.227049,0.01316,0.13041,-10.07857,-12.8450,8.9950,3.0275,-0.81403,-0.22040,1.12114,172.911,-4.732,-109.043
26733.329695,0.00957,0.12802,-10.07378,-12.8625,8.9775,3.0625,-0.81403,-0.22040,1.12114,172.912,-4.732,-109.073
26733.329695,0.00718,0.13280,-10.08335,-12.9325,8.9075,2.9225,-0.81403,-0.22040,1.12114,172.911,-4.731,-109.102
26733.329695,0.01316,0.12562,-10.08694,-12.9675,9.0125,2.9925,-0.81403,-0.22040,1.12114,172.911,-4.732,-109.131
26733.329695,0.00718,0.12443,-10.08216,-13.0025,8.8725,3.1500,-0.81403,-0.22040,1.12114,172.911,-4.731,-109.162
26733.329695,0.00598,0.12802,-10.08575,-13.0200,8.9950,3.2025,-0.81403,-0.22040,1.12114,172.910,-4.731,-109.193
26733.329695,0.01316,0.13519,-10.07977,-13.0200,8.8550,3.1325,-0.81780,-0.22214,1.12143,172.909,-4.731,-109.224
26733.329695,0.00957,0.13041,-10.08455,-12.8450,8.9250,3.1325,-0.81780,-0.22214,1.12143,172.910,-4.730,-109.254
26733.329695,0.01196,0.12323,-10.08694,-13.0200,8.9600,3.2200,-0.81780,-0.22214,1.12143,172.910,-4.731,-109.286
26733.329695,0.00957,0.12682,-10.09173,-12.8450,8.9425,3.1150,-0.81780,-0.22214,1.12143,172.911,-4.731,-109.316
26733.329695,0.00718,0.11964,-10.07737,-12.8800,8.9075,3.0800,-0.81780,-0.22214,1.12143,172.912,-4.730,-109.347
26733.430302,0.01316,0.12802,-10.07857,-12.8625,9.0475,3.0450,-0.81780,-0.22214,1.12143,172.913,-4.731,-109.376
26733.430302,0.01196,0.12802,-10.08694,-12.8450,8.9775,3.0800,-0.81780,-0.22214,1.12143,172.914,-4.732,-109.406
26733.430302,0.01555,0.13041,-10.08455,-12.8100,8.9775,3.0975,-0.81780,-0.22214,1.12143,172.915,-4.733,-109.436
26733.430302,0.01555,0.13280,-10.09412,-13.0200,8.9600,3.0100,-0.81780,-0.22214,1.12143,172.914,-4.733,-109.466
26733.430302,0.00957,0.12562,-10.08096,-12.8975,9.0300,3.0275,-0.81780,-0.22214,1.12143,172.914,-4.734,-109.495
26733.430302,0.00837,0.12443,-10.07977,-12.9500,8.9775,3.0625,-0.82215,-0.22678,1.11621,172.915,-4.734,-109.525
26733.430302,0.00479,0.12203,-10.08814,-12.8800,8.9250,2.9750,-0.82215,-0.22678,1.11621,172.916,-4.733,-109.554
26733.430302,0.01316,0.12203,-10.07737,-12.8800,8.9600,3.0450,-0.82215,-0.22678,1.11621,172.917,-4.733,-109.584
26733.430302,0.00598,0.12443,-10.07977,-12.7050,8.9950,3.0975,-0.82215,-0.22678,1.11621,172.920,-4.733,-109.614
26733.430302,0.00957,0.13400,-10.08455,-12.9325,8.9950,3.0625,-0.82215,-0.22678,1.11621,172.919,-4.733,-109.644
26733.536761,0.01077,0.12562,-10.07857,-13.0025,8.9775,3.0100,-0.82215,-0.22678,1.11621,172.919,-4.733,-109.673
26733.536761,0.00718,0.11964,-10.08575,-12.9850,8.9425,3.0625,-0.82215,-0.22678,1.11621,172.919,-4.733,-109.703
26733.536761,0.00837,0.12562,-10.07977,-12.8975,8.8375,3.0100,-0.82215,-0.22678,1.11621,172.920,-4.731,-109.733
26733.536761,0.00957,0.12084,-10.08455,-12.9500,8.9075,3.1150,-0.82215,-0.22678,1.11621,172.920,-4.731,-109.764
26733.536761,0.00837,0.12443,-10.08216,-12.9850,8.9950,3.0975,-0.82215,-0.22678,1.11621,172.920,-4.731,-109.794
26733.536761,0.01436,0.12802,-10.08694,-13.0550,8.8375,2.9750,-0.82099,-0.22359,1.12404,172.919,-4.730,-109.823
26733.536761,0.01077,0.13041,-10.08096,-13.0025,8.8900,3.0100,-0.82099,-0.22359,1.12404,172.918,-4.729,-109.852
26733.536761,0.00718,0.12682,-10.07618,-12.9150,8.7850,3.1325,-0.82099,-0.22359,1.12404,172.918,-4.727,-109.883
26733.536761,0.01077,0.12562,-10.09771,-13.0900,8.9425,3.1850,-0.82099,-0.22359,1.12404,172.917,-4.727,-109.914
26733.536761,0.00598,0.13161,-10.07378,-12.8450,8.9425,3.0275,-0.82099,-0.22359,1.12404,172.918,-4.727,-109.944
26733.627110,0.00837,0.12084,-10.08694,-12.8450,8.9600,2.9575,-0.82099,-0.22359,1.12404,172.919,-4.727,-109.973
26733.627110,0.00957,0.12443,-10.08216,-12.8275,8.9425,3.0450,-0.82099,-0.22359,1.12404,172.921,-4.726,-110.003
26733.627110,0.01077,0.12443,-10.08575,-12.8625,8.7675,3.0100,-0.82099,-0.22359,1.12404,172.922,-4.725,-110.032
26733.627110,0.01077,0.12921,-10.08216,-12.8450,8.9600,3.0100,-0.82099,-0.22359,1.12404,172.922,-4.725,-110.062
26733.627110,0.00957,0.13161,-10.08694,-13.0025,8.9075,3.0275,-0.82099,-0.22359,1.12404,172.921,-4.724,-110.091
26733.627110,0.00837,0.13519,-10.08694,-13.0200,8.9600,3.0450,-0.81954,-0.22504,1.12143,172.919,-4.724,-110.121
26733.627110,0.01316,0.12682,-10.08335,-13.0200,8.9950,3.0275,-0.81954,-0.22504,1.12143,172.919,-4.725,-110.150
26733.627110,0.00957,0.13041,-10.08694,-12.9675,8.9075,3.1675,-0.81954,-0.22504,1.12143,172.918,-4.724,-110.181
26733.627110,0.00598,0.12921,-10.07977,-12.8450,8.8900,3.0450,-0.81954,-0.22504,1.12143,172.919,-4.723,-110.211
26733.627110,0.01914,0.11605,-10.08455,-12.8625,8.8725,3.0450,-0.81954,-0.22504,1.12143,172.921,-4.724,-110.241
26733.728456,0.01555,0.12443,-10.07618,-12.9500,8.9250,3.0625,-0.81954,-0.22504,1.12143,172.921,-4.724,-110.271
26733.728456,0.01795,0.12084,-10.08694,-13.0200,9.0300,2.9925,-0.81954,-0.22504,1.12143,172.921,-4.726,-110.300
26733.728456,0.01316,0.12203,-10.09173,-13.0900,8.9425,2.9575,-0.81954,-0.22504,1.12143,172.920,-4.726,-110.329
26733.728456,0.01196,0.13161,-10.07498,-12.9500,8.8025,3.1675,-0.81954,-0.22504,1.12143,172.920,-4.725,-110.360
26733.728456,0.01795,0.13161,-10.09651,-12.9150,8.9775,3.1500,-0.81954,-0.22504,1.12143,172.920,-4.726,-110.391
26733.728456,0.01077,0.13161,-10.07857,-12.9675,8.9075,2.9925,-0.82070,-0.22127,1.12404,172.919,-4.725,-110.420
26733.728456,0.00837,0.13161,-10.07498,-12.9675,8.8900,3.0100,-0.82070,-0.22127,1.12404,172.918,-4.724,-110.449
26733.728456,0.00598,0.12443,-10.08814,-12.9325,8.9250,3.0625,-0.82070,-0.22127,1.12404,172.919,-4.724,-110.479
26733.728456,0.01316,0.13400,-10.08575,-12.9675,8.8200,3.1325,-0.82070,-0.22127,1.12404,172.918,-4.723,-110.510
26733.728456,0.00837,0.12921,-10.08814,-12.9150,8.9075,3.1325,-0.82070,-0.22127,1.12404,172.918,-4.722,-110.541
26733.829896,0.01436,0.12084,-10.08335,-12.9150,8.9425,3.1150,-0.82070,-0.22127,1.12404,172.919,-4.723,-110.571
26733.829896,0.00598,0.12443,-10.08455,-12.9325,8.9950,3.0625,-0.82070,-0.22127,1.12404,172.920,-4.723,-110.601
26733.829896,0.00957,0.12682,-10.08455,-12.8625,8.9775,3.1325,-0.82070,-0.22127,1.12404,172.921,-4.723,-110.632
26733.829896,0.00718,0.12802,-10.07857,-12.9500,8.9250,3.1150,-0.82070,-0.22127,1.12404,172.921,-4.723,-110.662
26733.829896,0.01077,0.12323,-10.09173,-12.9675,8.9250,3.0100,-0.82070,-0.22127,1.12404,172.921,-4.722,-110.692
26733.829896,0.00598,0.12802,-10.08455,-13.0375,8.9250,2.9925,-0.82302,-0.22359,1.12433,172.920,-4.722,-110.721
26733.829896,0.01077,0.13400,-10.08335,-13.0025,8.9600,3.1150,-0.82302,-0.22359,1.12433,172.918,-4.722,-110.751
26733.829896,0.00837,0.13400,-10.09173,-13.0375,8.9425,3.0275,-0.82302,-0.22359,1.12433,172.917,-4.721,-110.781
26733.829896,0.00837,0.11964,-10.09293,-12.9325,8.9250,3.0625,-0.82302,-0.22359,1.12433,172.918,-4.721,-110.811
26733.829896,0.01077,0.11844,-10.10968,-12.9150,8.8200,3.0275,-0.82302,-0.22359,1.12433,172.919,-4.720,-110.840
26733.925109,0.01436,0.12921,-10.08575,-12.9325,8.8900,2.9575,-0.82302,-0.22359,1.12433,172.919,-4.720,-110.869
26733.925109,0.01196,0.12802,-10.08216,-12.9325,8.8200,3.0100,-0.82302,-0.22359,1.12433,172.919,-4.719,-110.899
26733.925109,0.00598,0.12203,-10.08216,-12.9850,8.8725,3.0275,-0.82302,-0.22359,1.12433,172.920,-4.717,-110.929
26733.925109,0.00718,0.13041,-10.09173,-12.9150,8.8550,3.0450,-0.82302,-0.22359,1.12433,172.920,-4.716,-110.958
26733.925109,0.00718,0.12802,-10.08694,-12.9325,8.8725,3.0800,-0.82302,-0.22359,1.12433,172.920,-4.715,-110.989
26733.925109,0.01077,0.13161,-10.07378,-13.0725,9.0125,3.2025,-0.81867,-0.22591,1.11911,172.918,-4.716,-111.020
26733.925109,0.00837,0.13280,-10.08455,-12.9150,8.9075,3.0100,-0.81867,-0.22591,1.11911,172.918,-4.716,-111.049
26733.925109,0.00957,0.13161,-10.07857,-12.8625,8.9250,2.9575,-0.81867,-0.22591,1.11911,172.918,-4.715,-111.078
26733.925109,0.00957,0.13161,-10.08814,-12.9325,8.8900,3.0275,-0.81867,-0.22591,1.11911,172.918,-4.715,-111.108
26733.925109,0.01914,0.13878,-10.09053,-12.9500,9.0650,3.1150,-0.81867,-0.22591,1.11911,172.917,-4.717,-111.138
26734.027662,0.01555,0.13280,-10.08335,-13.0550,9.0825,3.1325,-0.81867,-0.22591,1.11911,172.915,-4.719,-111.168
26734.027662,0.01436,0.13280,-10.10250,-12.9150,8.9775,2.9925,-0.81867,-0.22591,1.11911,172.915,-4.720,-111.197
26734.027662,0.01316,0.12562,-10.08096,-12.9500,8.9950,3.0450,-0.81867,-0.22591,1.11911,172.915,-4.720,-111.227
26734.027662,0.00598,0.12921,-10.08575,-12.8625,8.9425,3.0275,-0.81867,-0.22591,1.11911,172.916,-4.720,-111.256
26734.027662,0.01077,0.13400,-10.08575,-12.9325,8.8725,3.0450,-0.81867,-0.22591,1.11911,172.916,-4.719,-111.286
26734.027662,0.00598,0.12921,-10.09293,-12.8275,9.0475,3.0275,-0.82012,-0.21953,1.11766,172.917,-4.720,-111.316
26734.027662,0.01077,0.13280,-10.08575,-12.9150,8.9250,3.0975,-0.82012,-0.21953,1.11766,172.917,-4.720,-111.346
26734.027662,0.00718,0.13161,-10.07618,-13.1425,8.8725,3.0975,-0.82012,-0.21953,1.11766,172.914,-4.718,-111.376
26734.027662,0.01316,0.12323,-10.08814,-12.9850,9.1525,3.0625,-0.82012,-0.21953,1.11766,172.915,-4.721,-111.406
26734.027662,0.00598,0.12682,-10.07857,-12.9325,8.9775,3.0800,-0.82012,-0.21953,1.11766,172.915,-4.721,-111.436
26734.125748,0.00957,0.12562,-10.08335,-12.9150,8.8550,2.9750,-0.82012,-0.21953,1.11766,172.916,-4.720,-111.465
26734.125748,0.01077,0.12562,-10.09651,-13.0025,8.8725,2.9575,-0.82012,-0.21953,1.11766,172.915,-4.719,-111.494
26734.125748,0.00718,0.12921,-10.08216,-12.9150,8.8375,3.0800,-0.82012,-0.21953,1.11766,172.916,-4.717,-111.524
26734.125748,0.00957,0.12921,-10.09053,-12.6525,8.8550,3.0800,-0.82012,-0.21953,1.11766,172.919,-4.716,-111.554
26734.125748,0.00837,0.12562,-10.08335,-12.7925,8.9775,3.1500,-0.82012,-0.21953,1.11766,172.920,-4.717,-111.585
26734.125748,0.01077,0.13280,-10.08096,-12.8450,9.0300,3.0975,-0.81345,-0.22040,1.12230,172.921,-4.718,-111.615
26734.125748,0.01077,0.11964,-10.08096,-12.9325,9.0650,3.0450,-0.81345,-0.22040,1.12230,172.922,-4.719,-111.645
26734.125748,0.00957,0.11725,-10.08335,-12.8275,8.9775,2.9925,-0.81345,-0.22040,1.12230,172.924,-4.719,-111.674
26734.125748,0.01077,0.13161,-10.08934,-12.8625,8.9950,2.9925,-0.81345,-0.22040,1.12230,172.925,-4.719,-111.703
26734.125748,0.00598,0.12084,-10.08216,-12.9850,8.9425,3.1150,-0.81345,-0.22040,1.12230,172.925,-4.719,-111.734
26734.226934,0.01077,0.12802,-10.09293,-13.0550,8.8725,3.0275,-0.81345,-0.22040,1.12230,172.924,-4.718,-111.763
26734.226934,0.01196,0.13998,-10.08575,-12.8975,8.8550,3.1150,-0.81345,-0.22040,1.12230,172.923,-4.717,-111.794
26734.226934,0.01436,0.13639,-10.08096,-12.7400,8.8375,2.9925,-0.81345,-0.22040,1.12230,172.924,-4.717,-111.823
26734.226934,0.00957,0.13280,-10.07857,-12.8800,8.8725,3.0625,-0.81345,-0.22040,1.12230,172.924,-4.716,-111.853
26734.226934,0.01555,0.13400,-10.07857,-13.0550,8.9075,3.0275,-0.81345,-0.22040,1.12230,172.922,-4.716,-111.883
