monotonic_s,ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,mx_gauss,my_gauss,mz_gauss,roll_deg,pitch_deg,yaw_deg
26735.825559,0.01077,0.13400,-10.09293,-12.9500,8.9075,3.1150,-0.82824,-0.21518,1.12549,172.948,-4.709,-116.675
26735.825559,0.01555,0.12084,-10.09891,-12.9325,8.9775,3.0100,-0.82824,-0.21518,1.12549,172.949,-4.709,-116.704
26735.825559,0.01077,0.13041,-10.07857,-12.9150,9.0125,3.0625,-0.81606,-0.21924,1.12433,172.949,-4.710,-116.734
26735.825559,0.01316,0.13161,-10.09771,-13.0200,9.0475,3.2200,-0.81606,-0.21924,1.12433,172.948,-4.711,-116.766
26735.825559,0.00837,0.12682,-10.07977,-13.0375,9.0300,3.0975,-0.81606,-0.21924,1.12433,172.947,-4.711,-116.796
26735.825559,0.01316,0.13041,-10.09173,-12.9500,8.9600,3.0625,-0.81606,-0.21924,1.12433,172.947,-4.712,-116.826
26735.825559,0.01077,0.13519,-10.10609,-12.9325,8.9075,3.0975,-0.81606,-0.21924,1.12433,172.946,-4.711,-116.856
26735.925365,0.02034,0.13041,-10.08694,-12.9500,8.9600,3.0800,-0.81606,-0.21924,1.12433,172.946,-4.712,-116.886
26735.925365,0.01077,0.12802,-10.08216,-12.8975,8.8900,3.0625,-0.81606,-0.21924,1.12433,172.946,-4.711,-116.916
26735.925365,0.00718,0.12682,-10.07737,-12.9850,8.9075,3.1150,-0.81606,-0.21924,1.12433,172.946,-4.710,-116.946
26735.925365,0.01196,0.13519,-10.09053,-13.0375,8.8900,3.1150,-0.81606,-0.21924,1.12433,172.945,-4.710,-116.977
26735.925365,0.00598,0.12562,-10.09412,-13.0025,8.8900,3.0625,-0.81606,-0.21924,1.12433,172.945,-4.708,-117.007
26735.925365,0.01196,0.12084,-10.08575,-12.9675,8.8900,3.0975,-0.81867,-0.21895,1.11940,172.945,-4.708,-117.037
26735.925365,0.00837,0.11844,-10.07378,-12.9675,8.8725,3.0800,-0.81867,-0.21895,1.11940,172.946,-4.707,-117.068
26735.925365,0.00718,0.12323,-10.08575,-12.8800,9.0125,3.1850,-0.81867,-0.21895,1.11940,172.948,-4.707,-117.099
26735.925365,0.01196,0.12203,-10.08575,-12.9150,8.9950,3.0975,-0.81867,-0.21895,1.11940,172.949,-4.707,-117.129
26735.925365,0.01077,0.12443,-10.08694,-12.9675,9.0125,3.0625,-0.81867,-0.21895,1.11940,172.949,-4.708,-117.159
26736.038840,0.00598,0.13161,-10.08455,-12.8100,8.9950,3.0450,-0.81867,-0.21895,1.11940,172.950,-4.708,-117.189
26736.038840,0.01077,0.13280,-10.08455,-12.8975,8.9425,3.0800,-0.81867,-0.21895,1.11940,172.950,-4.707,-117.219
26736.038840,0.00957,0.13280,-10.07139,-13.0025,8.9250,3.1325,-0.81867,-0.21895,1.11940,172.949,-4.707,-117.249
26736.038840,0.01436,0.12802,-10.08575,-12.9150,8.8550,3.0800,-0.81867,-0.21895,1.11940,172.949,-4.706,-117.279
26736.038840,0.01436,0.13161,-10.08455,-12.9675,8.9075,3.1150,-0.81867,-0.21895,1.11940,172.949,-4.706,-117.310
26736.038840,0.01316,0.13041,-10.08216,-13.1600,8.9425,3.0800,-0.81925,-0.22272,1.11534,172.946,-4.706,-117.340
26736.038840,0.01196,0.12562,-10.08335,-13.1600,8.9250,3.2025,-0.81925,-0.22272,1.11534,172.945,-4.706,-117.371
26736.038840,0.00957,0.12921,-10.07857,-12.9850,8.9950,3.1500,-0.81925,-0.22272,1.11534,172.944,-4.707,-117.402
26736.038840,0.00598,0.13041,-10.07737,-12.9325,9.0125,3.1150,-0.81925,-0.22272,1.11534,172.944,-4.707,-117.432
26736.038840,0.01436,0.12802,-10.08575,-12.8625,8.8900,3.1675,-0.81925,-0.22272,1.11534,172.946,-4.706,-117.463
26736.127684,0.00957,0.11844,-10.08216,-12.7750,8.9425,3.0625,-0.81925,-0.22272,1.11534,172.948,-4.706,-117.493
26736.127684,0.01436,0.12323,-10.08216,-12.8100,8.8200,3.1150,-0.81925,-0.22272,1.11534,172.951,-4.705,-117.524
26736.127684,0.01196,0.12443,-10.08575,-12.8800,8.9075,3.0975,-0.81925,-0.22272,1.11534,172.952,-4.705,-117.554
26736.127684,0.01436,0.12562,-10.08096,-12.7925,8.9425,3.1150,-0.81925,-0.22272,1.11534,172.954,-4.705,-117.585
26736.127684,0.01555,0.13041,-10.10609,-12.8625,8.9600,3.0100,-0.81925,-0.22272,1.11534,172.954,-4.705,-117.614
26736.127684,0.01196,0.13041,-10.07139,-12.8450,8.9250,3.0800,-0.82186,-0.22504,1.12288,172.955,-4.705,-117.644
26736.127684,0.01316,0.13041,-10.07498,-12.8625,9.0475,3.1150,-0.82186,-0.22504,1.12288,172.955,-4.706,-117.675
26736.127684,0.00837,0.13400,-10.08694,-13.0550,9.0825,3.1675,-0.82186,-0.22504,1.12288,172.954,-4.707,-117.705
26736.127684,0.01675,0.13878,-10.08096,-12.9500,8.9950,3.1500,-0.82186,-0.22504,1.12288,172.952,-4.708,-117.736
26736.127684,0.01914,0.13041,-10.08814,-12.8975,8.9075,3.0275,-0.82186,-0.22504,1.12288,172.953,-4.709,-117.766
26736.225061,0.01555,0.13639,-10.07977,-12.9850,8.8725,3.0975,-0.82186,-0.22504,1.12288,172.951,-4.708,-117.796
26736.225061,0.00718,0.13280,-10.08096,-12.9675,8.9250,3.1150,-0.82186,-0.22504,1.12288,172.951,-4.707,-117.826
26736.225061,0.00837,0.12203,-10.08335,-12.8625,9.1700,3.0450,-0.82186,-0.22504,1.12288,172.952,-4.709,-117.856
26736.225061,0.01077,0.12443,-10.07737,-12.8275,9.0125,3.0975,-0.82186,-0.22504,1.12288,172.954,-4.710,-117.886
26736.225061,0.00957,0.12682,-10.07977,-12.7925,8.8375,3.0450,-0.82186,-0.22504,1.12288,172.956,-4.708,-117.916
26736.225061,0.01316,0.12802,-10.08694,-12.6700,8.8375,3.1325,-0.81722,-0.21982,1.12114,172.958,-4.707,-117.947
26736.225061,0.00718,0.13878,-10.07977,-12.8800,8.8725,3.0800,-0.81722,-0.21982,1.12114,172.958,-4.706,-117.977
26736.225061,0.01196,0.12443,-10.08934,-12.9850,8.9250,3.1325,-0.81722,-0.21982,1.12114,172.958,-4.706,-118.008
26736.225061,0.00837,0.12323,-10.08216,-12.9150,8.9250,3.0450,-0.81722,-0.21982,1.12114,172.959,-4.705,-118.037
26736.225061,0.01077,0.12323,-10.07259,-12.8625,8.9425,3.0275,-0.81722,-0.21982,1.12114,172.960,-4.705,-118.067
26736.325137,0.00718,0.14118,-10.08694,-12.8800,8.9425,3.0275,-0.81722,-0.21982,1.12114,172.959,-4.704,-118.096
26736.325137,0.00718,0.12802,-10.09412,-12.8800,8.8900,3.1150,-0.81722,-0.21982,1.12114,172.960,-4.703,-118.127
26736.325137,0.01316,0.12802,-10.07857,-12.8975,8.8725,3.1325,-0.81722,-0.21982,1.12114,172.960,-4.702,-118.158
26736.325137,0.01555,0.12802,-10.08096,-12.9500,8.9250,3.0625,-0.81722,-0.21982,1.12114,172.960,-4.702,-118.188
26736.325137,0.00718,0.13519,-10.08216,-12.9500,9.0825,3.1500,-0.81722,-0.21982,1.12114,172.959,-4.703,-118.218
26736.325137,0.01077,0.12203,-10.08096,-12.8450,8.9425,3.0625,-0.81606,-0.22156,1.11853,172.961,-4.703,-118.248
26736.325137,0.00957,0.13161,-10.08934,-12.8100,8.9075,2.9750,-0.81606,-0.22156,1.11853,172.962,-4.702,-118.277
26736.325137,0.02034,0.12562,-10.09412,-12.9675,8.9250,3.0275,-0.81606,-0.22156,1.11853,172.961,-4.703,-118.307
26736.325137,0.02034,0.12203,-10.08694,-12.9150,8.9950,3.0625,-0.81606,-0.22156,1.11853,172.962,-4.704,-118.337
26736.325137,0.01436,0.12802,-10.09173,-12.7925,8.9075,2.9400,-0.81606,-0.22156,1.11853,172.964,-4.704,-118.366
26736.426044,0.01196,0.11964,-10.07977,-12.8800,8.9775,3.0800,-0.81606,-0.22156,1.11853,172.965,-4.704,-118.396
26736.426044,0.00957,0.12203,-10.08455,-12.9325,9.0475,3.1850,-0.81606,-0.22156,1.11853,172.966,-4.705,-118.427
26736.426044,0.00598,0.12203,-10.08096,-12.9325,8.9950,3.1150,-0.81606,-0.22156,1.11853,172.967,-4.705,-118.457
26736.426044,0.00718,0.12802,-10.08694,-12.9150,8.9600,2.9575,-0.81606,-0.22156,1.11853,172.967,-4.704,-118.486
26736.426044,0.01196,0.12682,-10.08335,-13.0550,8.8725,3.2025,-0.81606,-0.22156,1.11853,172.966,-4.704,-118.518
26736.426044,0.00957,0.13280,-10.08216,-12.7750,8.8725,3.1850,-0.82128,-0.21373,1.11679,172.967,-4.703,-118.549
26736.426044,0.01795,0.12443,-10.07977,-12.9500,8.9600,3.1325,-0.82128,-0.21373,1.11679,172.967,-4.703,-118.579
26736.426044,0.01196,0.13519,-10.08575,-12.8800,8.8900,3.0625,-0.82128,-0.21373,1.11679,172.967,-4.703,-118.609
26736.426044,0.01316,0.13759,-10.08096,-12.8450,8.9250,3.0100,-0.82128,-0.21373,1.11679,172.966,-4.703,-118.639
26736.426044,0.00598,0.12802,-10.07259,-12.8975,8.9950,3.1500,-0.82128,-0.21373,1.11679,172.967,-4.702,-118.669
26736.524577,0.01077,0.12682,-10.07737,-12.8625,8.9250,3.0625,-0.82128,-0.21373,1.11679,172.968,-4.702,-118.699
26736.524577,0.01077,0.12562,-10.08455,-12.8800,8.8550,3.0100,-0.82128,-0.21373,1.11679,172.968,-4.701,-118.729
26736.524577,0.01316,0.12562,-10.08575,-12.7750,8.9250,3.0450,-0.82128,-0.21373,1.11679,172.970,-4.701,-118.759
26736.524577,0.01077,0.12802,-10.08575,-12.8275,8.9250,3.0800,-0.82128,-0.21373,1.11679,172.971,-4.700,-118.789
26736.524577,0.00957,0.12682,-10.08575,-12.7750,8.9075,3.0800,-0.82128,-0.21373,1.11679,172.973,-4.700,-118.819
26736.524577,0.00598,0.11844,-10.09053,-12.8800,8.9775,3.0975,-0.82128,-0.22069,1.11708,172.974,-4.699,-118.849
26736.524577,0.01436,0.12203,-10.09412,-12.9150,8.8725,3.1500,-0.82128,-0.22069,1.11708,172.975,-4.699,-118.880
26736.524577,0.01316,0.13161,-10.07737,-12.8625,9.0475,3.1325,-0.82128,-0.22069,1.11708,172.975,-4.700,-118.911
26736.524577,0.01077,0.12084,-10.08575,-12.8800,8.9775,3.0100,-0.82128,-0.22069,1.11708,172.976,-4.700,-118.940
26736.524577,0.00837,0.12802,-10.08694,-12.8975,8.9250,3.1150,-0.82128,-0.22069,1.11708,172.977,-4.700,-118.971
26736.645603,0.00598,0.12921,-10.08694,-13.0375,8.9775,3.0625,-0.82128,-0.22069,1.11708,172.975,-4.699,-119.000
26736.645603,0.01795,0.13280,-10.08216,-13.0725,9.0650,2.9925,-0.82128,-0.22069,1.11708,172.973,-4.701,-119.029
26736.645603,0.01675,0.12682,-10.09053,-13.0200,8.8550,3.0625,-0.82128,-0.22069,1.11708,172.972,-4.701,-119.059
26736.645603,0.01795,0.12443,-10.08575,-12.8975,8.9775,2.9925,-0.82128,-0.22069,1.11708,172.973,-4.701,-119.089
26736.645603,0.01555,0.13280,-10.08335,-12.8275,8.9950,3.0800,-0.82128,-0.22069,1.11708,172.973,-4.702,-119.119
26736.645603,0.00718,0.13161,-10.08216,-12.8800,8.9775,3.2200,-0.81896,-0.22417,1.11882,172.973,-4.702,-119.150
26736.645603,0.00598,0.12443,-10.07618,-12.9325,9.0300,3.1500,-0.81896,-0.22417,1.11882,172.974,-4.702,-119.181
26736.645603,0.00837,0.13161,-10.08694,-12.8800,9.0475,3.1150,-0.81896,-0.22417,1.11882,172.974,-4.703,-119.211
26736.645603,0.01077,0.11964,-10.08096,-12.8275,9.0300,2.9925,-0.81896,-0.22417,1.11882,172.976,-4.703,-119.240
26736.645603,0.00957,0.12682,-10.08814,-12.9675,8.9775,3.0975,-0.81896,-0.22417,1.11882,172.975,-4.703,-119.271
26737.769074,0.00837,0.12802,-10.08814,-12.8100,9.0475,3.0625,-0.81896,-0.22417,1.11882,172.976,-4.704,-119.300
26737.769074,0.00598,0.12921,-10.07259,-12.8975,9.0300,3.0800,-0.81896,-0.22417,1.11882,172.976,-4.704,-119.330
26737.769074,0.01675,0.12682,-10.07378,-13.1075,9.1000,3.2375,-0.81896,-0.22417,1.11882,172.975,-4.706,-119.362
26737.769074,0.01436,0.12921,-10.09293,-13.0375,9.1000,3.1325,-0.81896,-0.22417,1.11882,172.974,-4.708,-119.392
26737.769074,0.00957,0.12682,-10.08575,-12.9500,8.9600,3.1675,-0.81896,-0.22417,1.11882,172.973,-4.707,-119.423
26737.769074,0.01077,0.12203,-10.08814,-12.9500,8.8725,3.1500,-0.81809,-0.22069,1.11244,172.974,-4.706,-119.454
26737.769074,0.00598,0.12203,-10.08335,-12.8975,8.8375,3.0450,-0.81809,-0.22069,1.11244,172.975,-4.704,-119.484
26737.769074,0.00598,0.12921,-10.08216,-12.9325,8.8900,3.0275,-0.81809,-0.22069,1.11244,172.975,-4.703,-119.514
26737.769074,0.01675,0.12562,-10.08216,-12.9675,8.9600,3.0625,-0.81809,-0.22069,1.11244,172.975,-4.703,-119.544
26737.769074,0.01196,0.12682,-10.08455,-12.9850,8.9075,3.0100,-0.81809,-0.22069,1.11244,172.974,-4.703,-119.573
26737.769800,0.00718,0.13041,-10.08694,-12.9325,8.9950,3.0450,-0.81809,-0.22069,1.11244,172.974,-4.703,-119.603
26737.769800,0.00718,0.13639,-10.10250,-12.9500,8.9950,3.0450,-0.81809,-0.22069,1.11244,172.972,-4.702,-119.633
26737.769800,0.00957,0.12203,-10.08934,-12.9325,9.0125,3.0625,-0.81809,-0.22069,1.11244,172.973,-4.703,-119.663
26737.769800,0.00598,0.12562,-10.08694,-12.9850,8.9425,3.0450,-0.81809,-0.22069,1.11244,172.973,-4.702,-119.692
26737.769800,0.01077,0.12802,-10.09293,-12.9675,8.9250,3.0975,-0.81809,-0.22069,1.11244,172.972,-4.701,-119.723
26737.769800,0.01316,0.12921,-10.09651,-13.0375,9.0300,3.1325,-0.81490,-0.21953,1.11650,172.971,-4.702,-119.753
26737.769800,0.01316,0.13280,-10.08096,-12.8100,9.0300,3.0100,-0.81490,-0.21953,1.11650,172.972,-4.703,-119.782
26737.769800,0.00837,0.13041,-10.08216,-12.7750,9.0300,3.0275,-0.81490,-0.21953,1.11650,172.973,-4.703,-119.812
26737.769800,0.01436,0.12562,-10.08096,-12.9325,8.8550,3.0275,-0.81490,-0.21953,1.11650,172.973,-4.702,-119.842
26737.769800,0.00837,0.12682,-10.08216,-12.9850,9.0125,3.0975,-0.81490,-0.21953,1.11650,172.973,-4.702,-119.872
26737.770216,0.00837,0.13280,-10.09173,-12.9150,8.9250,3.0625,-0.81490,-0.21953,1.11650,172.973,-4.702,-119.902
26737.770216,0.00598,0.13161,-10.07857,-12.9675,8.9250,3.0800,-0.81490,-0.21953,1.11650,172.972,-4.701,-119.932
26737.770216,0.00718,0.13161,-10.08455,-12.8800,8.8550,3.0800,-0.81490,-0.21953,1.11650,172.972,-4.699,-119.962
26737.770216,0.00718,0.12562,-10.08335,-12.8625,8.8550,3.1150,-0.81490,-0.21953,1.11650,172.973,-4.698,-119.993
26737.770216,0.01196,0.12802,-10.07618,-13.0725,8.9425,3.1150,-0.81490,-0.21953,1.11650,172.972,-4.698,-120.023
26737.770216,0.01196,0.11844,-10.09053,-13.0025,9.0475,3.0975,-0.81809,-0.22475,1.11621,172.972,-4.699,-120.053
26737.770216,0.01436,0.12084,-10.10130,-12.9325,8.9600,3.1325,-0.81809,-0.22475,1.11621,172.973,-4.699,-120.084
26737.770216,0.01914,0.12084,-10.07259,-13.0550,8.9075,3.0800,-0.81809,-0.22475,1.11621,172.973,-4.699,-120.114
26737.770216,0.00837,0.13280,-10.08814,-12.8800,8.9250,2.9925,-0.81809,-0.22475,1.11621,172.973,-4.698,-120.143
26737.770216,0.01196,0.14357,-10.09771,-12.9325,8.9775,3.0625,-0.81809,-0.22475,1.11621,172.971,-4.699,-120.173
26737.770630,0.00718,0.13280,-10.08575,-13.0025,8.8375,3.1850,-0.81809,-0.22475,1.11621,172.970,-4.697,-120.204
26737.770630,0.01555,0.13519,-10.09173,-12.8275,8.8375,3.2025,-0.81809,-0.22475,1.11621,172.970,-4.696,-120.236
26737.770630,0.00837,0.13041,-10.09053,-12.8450,9.0475,3.1325,-0.81809,-0.22475,1.11621,172.971,-4.697,-120.266
26737.770630,0.00957,0.13161,-10.08096,-12.8450,8.9775,3.0800,-0.81809,-0.22475,1.11621,172.971,-4.697,-120.296
26737.770630,0.01196,0.12203,-10.08335,-12.8625,8.8375,3.0100,-0.81809,-0.22475,1.11621,172.973,-4.696,-120.326
26737.770630,0.01196,0.13161,-10.08335,-12.8800,8.9250,3.0275,-0.81838,-0.21576,1.11911,172.973,-4.696,-120.355
26737.770630,0.01555,0.12443,-10.08814,-12.8800,8.8725,3.0100,-0.81838,-0.21576,1.11911,172.974,-4.695,-120.385
26737.770630,0.01436,0.12203,-10.08455,-13.0200,8.8375,3.0100,-0.81838,-0.21576,1.11911,172.974,-4.694,-120.415
26737.770630,0.01077,0.13400,-10.07857,-12.8800,8.8025,2.9925,-0.81838,-0.21576,1.11911,172.973,-4.692,-120.444
26737.770630,0.00598,0.13280,-10.09412,-12.9325,8.8900,3.0975,-0.81838,-0.21576,1.11911,172.973,-4.691,-120.474
26737.771055,0.00598,0.13161,-10.08335,-12.9675,8.9250,3.0800,-0.81838,-0.21576,1.11911,172.972,-4.690,-120.504
26737.771055,0.00957,0.12802,-10.08216,-12.8450,8.9775,3.1325,-0.81838,-0.21576,1.11911,172.973,-4.691,-120.535
26737.771055,0.01555,0.13161,-10.07737,-13.0200,8.8725,3.1325,-0.81838,-0.21576,1.11911,172.972,-4.690,-120.566
26737.771055,0.01077,0.12921,-10.08335,-12.9150,8.9425,3.1500,-0.81838,-0.21576,1.11911,172.972,-4.690,-120.596
26737.771055,0.02154,0.13280,-10.09173,-12.8800,8.9775,2.9575,-0.81838,-0.21576,1.11911,172.972,-4.692,-120.625
26737.771055,0.02154,0.13041,-10.08096,-13.0025,9.0650,3.0450,-0.81896,-0.21634,1.11389,172.971,-4.694,-120.655
26737.771055,0.00718,0.12443,-10.07498,-12.9325,8.9425,3.1325,-0.81896,-0.21634,1.11389,172.972,-4.693,-120.685
26737.771055,0.01077,0.12323,-10.08575,-13.0375,9.0125,3.0800,-0.81896,-0.21634,1.11389,172.971,-4.694,-120.715
26737.771055,0.01316,0.12921,-10.09173,-13.0200,8.9075,3.1150,-0.81896,-0.21634,1.11389,172.971,-4.694,-120.746
26737.771055,0.00598,0.12802,-10.08216,-12.7400,8.8025,3.0975,-0.81896,-0.21634,1.11389,172.973,-4.691,-120.776
26737.771510,0.01436,0.13280,-10.09053,-12.9675,9.0300,3.1150,-0.81896,-0.21634,1.11389,172.972,-4.693,-120.807
26737.771510,0.00957,0.12084,-10.08455,-13.0725,8.9600,3.1150,-0.81896,-0.21634,1.11389,172.971,-4.692,-120.837
26737.771510,0.01196,0.12802,-10.08216,-12.9325,8.9950,3.0975,-0.81896,-0.21634,1.11389,172.972,-4.693,-120.867
26737.771510,0.00957,0.12443,-10.08814,-13.0375,8.9425,3.1500,-0.81896,-0.21634,1.11389,172.971,-4.693,-120.898
26737.771510,0.00598,0.12682,-10.08216,-12.9675,8.8725,3.0625,-0.81896,-0.21634,1.11389,172.971,-4.691,-120.928
26737.771510,0.01555,0.12682,-10.07618,-12.8625,8.9950,3.0100,-0.81954,-0.21750,1.12201,172.972,-4.692,-120.958
26737.771510,0.00718,0.13280,-10.08814,-12.8800,8.9600,3.0450,-0.81954,-0.21750,1.12201,172.972,-4.692,-120.987
26737.771510,0.00837,0.13759,-10.08455,-13.0025,9.0125,3.0450,-0.81954,-0.21750,1.12201,172.970,-4.692,-121.017
26737.771510,0.01196,0.13759,-10.09412,-12.8800,8.9950,3.1500,-0.81954,-0.21750,1.12201,172.970,-4.692,-121.047
26737.771510,0.01316,0.13759,-10.08694,-12.9675,9.1000,3.0975,-0.81954,-0.21750,1.12201,172.969,-4.694,-121.077
26737.826909,0.00598,0.12921,-10.07977,-12.9325,8.9950,3.0275,-0.81954,-0.21750,1.12201,172.969,-4.694,-121.107
26737.826909,0.00957,0.13161,-10.08096,-12.9500,8.9950,3.0800,-0.81954,-0.21750,1.12201,172.968,-4.694,-121.137
26737.826909,0.01077,0.12682,-10.08814,-12.8975,8.9600,2.9750,-0.81954,-0.21750,1.12201,172.969,-4.694,-121.166
26737.826909,0.00957,0.12203,-10.08814,-12.9150,8.9425,2.9750,-0.81954,-0.21750,1.12201,172.970,-4.693,-121.195
26737.826909,0.00957,0.12203,-10.08335,-12.8975,8.9950,3.0625,-0.81954,-0.21750,1.12201,172.971,-4.693,-121.225
26737.826909,0.00598,0.11366,-10.08096,-13.0375,8.8900,3.0975,-0.81896,-0.21895,1.11505,172.972,-4.692,-121.255
26737.826909,0.01316,0.12921,-10.07857,-12.9500,9.0125,3.1150,-0.81896,-0.21895,1.11505,172.972,-4.693,-121.286
26737.826909,0.00957,0.12682,-10.08575,-12.8975,8.9075,3.1500,-0.81896,-0.21895,1.11505,172.972,-4.692,-121.317
26737.826909,0.00718,0.14118,-10.08814,-12.9150,8.8375,3.0975,-0.81896,-0.21895,1.11505,172.971,-4.690,-121.347
26737.826909,0.00598,0.13759,-10.08216,-12.8275,8.9775,3.0975,-0.81896,-0.21895,1.11505,172.971,-4.690,-121.377
26737.827736,0.01196,0.12682,-10.08335,-12.8975,9.0475,3.1325,-0.81896,-0.21895,1.11505,172.972,-4.691,-121.408
